1.903667807579040527e+00,8.693376779556274414e-01,2.670136839151382446e-02,2.926187589764595032e-02,3.561567887663841248e-02
1.903667807579040527e+00,8.693376779556274414e-01,2.670136839151382446e-02,2.926187589764595032e-02,3.561567887663841248e-02
1.894990563392639160e+00,8.741959333419799805e-01,1.146614179015159607e-02,3.713877126574516296e-02,3.544026240706443787e-02
2.564995050430297852e+00,8.706337809562683105e-01,4.517328366637229919e-02,-5.644911527633666992e-02,0.000000000000000000e+00
2.564995050430297852e+00,8.706337809562683105e-01,4.517328366637229919e-02,-5.644911527633666992e-02,0.000000000000000000e+00
2.564175844192504883e+00,8.709443807601928711e-01,4.437950998544692993e-02,-6.239097565412521362e-02,0.000000000000000000e+00
2.563570261001586914e+00,8.711578845977783203e-01,4.249820485711097717e-02,-6.319437175989151001e-02,0.000000000000000000e+00
2.563570261001586914e+00,8.711578845977783203e-01,4.249820485711097717e-02,-6.319437175989151001e-02,0.000000000000000000e+00
2.562417030334472656e+00,8.715916275978088379e-01,3.912481293082237244e-02,-6.317921727895736694e-02,0.000000000000000000e+00
2.561608314514160156e+00,8.718846440315246582e-01,3.856226801872253418e-02,-6.468731909990310669e-02,0.000000000000000000e+00
2.561608314514160156e+00,8.718846440315246582e-01,3.856226801872253418e-02,-6.468731909990310669e-02,0.000000000000000000e+00
2.560088872909545898e+00,8.723127841949462891e-01,3.970807418227195740e-02,-6.636802852153778076e-02,0.000000000000000000e+00
2.559027910232543945e+00,8.725947737693786621e-01,4.149027913808822632e-02,-6.722276657819747925e-02,0.000000000000000000e+00
2.559027910232543945e+00,8.725947737693786621e-01,4.149027913808822632e-02,-6.722276657819747925e-02,0.000000000000000000e+00
2.557046175003051758e+00,8.730699419975280762e-01,4.484206065535545349e-02,-6.836970895528793335e-02,0.000000000000000000e+00
2.555761337280273438e+00,8.733780980110168457e-01,4.638577997684478760e-02,-6.904721260070800781e-02,0.000000000000000000e+00
2.555761337280273438e+00,8.733780980110168457e-01,4.638577997684478760e-02,-6.904721260070800781e-02,0.000000000000000000e+00
2.553417444229125977e+00,8.740431666374206543e-01,4.905881360173225403e-02,-6.788567453622817993e-02,0.000000000000000000e+00
2.551944017410278320e+00,8.745320439338684082e-01,5.071616917848587036e-02,-6.734281033277511597e-02,0.000000000000000000e+00
2.551944017410278320e+00,8.745320439338684082e-01,5.071616917848587036e-02,-6.734281033277511597e-02,0.000000000000000000e+00
2.549281597137451172e+00,8.753336668014526367e-01,5.172177031636238098e-02,-6.614650040864944458e-02,0.000000000000000000e+00
2.547503471374511719e+00,8.755763769149780273e-01,5.245603248476982117e-02,-6.702040880918502808e-02,0.000000000000000000e+00
2.547503471374511719e+00,8.755763769149780273e-01,5.245603248476982117e-02,-6.702040880918502808e-02,0.000000000000000000e+00
2.544293880462646484e+00,8.759043216705322266e-01,5.488118529319763184e-02,-6.866232305765151978e-02,0.000000000000000000e+00
2.542202711105346680e+00,8.761614561080932617e-01,5.770391598343849182e-02,-6.912673264741897583e-02,0.000000000000000000e+00
2.542202711105346680e+00,8.761614561080932617e-01,5.770391598343849182e-02,-6.912673264741897583e-02,0.000000000000000000e+00
2.538476467132568359e+00,8.765673041343688965e-01,6.218175217509269714e-02,-7.030331343412399292e-02,0.000000000000000000e+00
2.100514650344848633e+00,9.895940423011779785e-01,-1.032361760735511780e-03,6.072915159165859222e-03,1.316421777009963989e-01
2.100514650344848633e+00,9.895940423011779785e-01,-1.032361760735511780e-03,6.072915159165859222e-03,1.316421777009963989e-01
2.101103067398071289e+00,9.894804358482360840e-01,-1.959234708920121193e-03,4.732364322990179062e-03,1.316302120685577393e-01
2.101429462432861328e+00,9.893789291381835938e-01,-2.349932212382555008e-03,4.667403642088174820e-03,1.316235214471817017e-01
2.101429462432861328e+00,9.893789291381835938e-01,-2.349932212382555008e-03,4.667403642088174820e-03,1.316235214471817017e-01
2.101942777633666992e+00,9.892851710319519043e-01,-4.222027026116847992e-03,4.507915116846561432e-03,1.316109746694564819e-01
2.102224111557006836e+00,9.891144633293151855e-01,-5.600602831691503525e-03,4.734092392027378082e-03,1.316020488739013672e-01
2.102224111557006836e+00,9.891144633293151855e-01,-5.600602831691503525e-03,4.734092392027378082e-03,1.316020488739013672e-01
2.102641582489013672e+00,9.890317320823669434e-01,-7.455377839505672455e-03,4.279322456568479538e-03,1.315863728523254395e-01
2.102858781814575195e+00,9.889651536941528320e-01,-8.293823339045047760e-03,4.104944411665201187e-03,1.315751671791076660e-01
2.102858781814575195e+00,9.889651536941528320e-01,-8.293823339045047760e-03,4.104944411665201187e-03,1.315751671791076660e-01
2.103186607360839844e+00,9.888904690742492676e-01,-8.348610252141952515e-03,3.033812157809734344e-03,1.315542161464691162e-01
2.103331565856933594e+00,9.888170957565307617e-01,-1.057994831353425980e-02,2.745692851021885872e-03,1.315404027700424194e-01
2.103331565856933594e+00,9.888170957565307617e-01,-1.057994831353425980e-02,2.745692851021885872e-03,1.315404027700424194e-01
2.103522062301635742e+00,9.886801242828369141e-01,-1.290658209472894669e-02,3.015358233824372292e-03,1.315161287784576416e-01
2.103662014007568359e+00,9.883085489273071289e-01,-1.431660912930965424e-02,4.177358001470565796e-03,1.315031796693801880e-01
2.103662014007568359e+00,9.883085489273071289e-01,-1.431660912930965424e-02,4.177358001470565796e-03,1.315031796693801880e-01
2.103935480117797852e+00,9.874272942543029785e-01,-1.502076350152492523e-02,4.351120907813310623e-03,1.314834356307983398e-01
2.104050159454345703e+00,9.873379468917846680e-01,-1.242007222026586533e-02,2.516829874366521835e-03,1.314720660448074341e-01
2.104050159454345703e+00,9.873379468917846680e-01,-1.242007222026586533e-02,2.516829874366521835e-03,1.314720660448074341e-01
2.104173660278320312e+00,9.871589541435241699e-01,-1.543420460075139999e-02,3.331867279484868050e-03,1.314529031515121460e-01
2.104244947433471680e+00,9.869212508201599121e-01,-1.657027564942836761e-02,3.312507877126336098e-03,1.314416378736495972e-01
2.104244947433471680e+00,9.869212508201599121e-01,-1.657027564942836761e-02,3.312507877126336098e-03,1.314416378736495972e-01
2.104417562484741211e+00,9.863041639328002930e-01,-1.309434045106172562e-02,3.469806397333741188e-03,1.314236670732498169e-01
1.852830529212951660e+00,9.909288883209228516e-01,6.819103658199310303e-02,-9.302218095399439335e-04,1.459557414054870605e-01
1.852830529212951660e+00,9.909288883209228516e-01,6.819103658199310303e-02,-9.302218095399439335e-04,1.459557414054870605e-01
1.852408528327941895e+00,9.912647604942321777e-01,6.898421049118041992e-02,-1.285263104364275932e-03,1.458629518747329712e-01
1.852039575576782227e+00,9.914225339889526367e-01,7.035061717033386230e-02,-1.556855277158319950e-03,1.457919180393218994e-01
1.852039575576782227e+00,9.914225339889526367e-01,7.035061717033386230e-02,-1.556855277158319950e-03,1.457919180393218994e-01
1.851325511932373047e+00,9.916335344314575195e-01,7.212647050619125366e-02,-1.161944470368325710e-03,1.456591635942459106e-01
1.850785255432128906e+00,9.917136430740356445e-01,7.298342883586883545e-02,-1.512728165835142136e-03,1.455677598714828491e-01
1.850785255432128906e+00,9.917136430740356445e-01,7.298342883586883545e-02,-1.512728165835142136e-03,1.455677598714828491e-01
1.850044727325439453e+00,9.918246269226074219e-01,7.441262155771255493e-02,-1.867365790531039238e-03,1.454163938760757446e-01
1.849578261375427246e+00,9.918533563613891602e-01,7.603619247674942017e-02,-2.357533201575279236e-03,1.453200429677963257e-01
1.849578261375427246e+00,9.918533563613891602e-01,7.603619247674942017e-02,-2.357533201575279236e-03,1.453200429677963257e-01
1.848669409751892090e+00,9.918299913406372070e-01,7.825594395399093628e-02,-3.799122059717774391e-03,1.451496630907058716e-01
1.848100066184997559e+00,9.917795062065124512e-01,8.009457588195800781e-02,-4.637688398361206055e-03,1.450447440147399902e-01
1.848100066184997559e+00,9.917795062065124512e-01,8.009457588195800781e-02,-4.637688398361206055e-03,1.450447440147399902e-01
1.847172856330871582e+00,9.916584491729736328e-01,8.181811124086380005e-02,-5.534028634428977966e-03,1.448699682950973511e-01
1.846556782722473145e+00,9.915500879287719727e-01,8.312580734491348267e-02,-5.835843738168478012e-03,1.447615325450897217e-01
1.846556782722473145e+00,9.915500879287719727e-01,8.312580734491348267e-02,-5.835843738168478012e-03,1.447615325450897217e-01
1.845477819442749023e+00,9.913262724876403809e-01,8.538244664669036865e-02,-6.025370676070451736e-03,1.445777714252471924e-01
1.844800472259521484e+00,9.911663532257080078e-01,8.660913258790969849e-02,-6.382346153259277344e-03,1.444656550884246826e-01
1.844800472259521484e+00,9.911663532257080078e-01,8.660913258790969849e-02,-6.382346153259277344e-03,1.444656550884246826e-01
1.843649744987487793e+00,9.908656477928161621e-01,8.770492672920227051e-02,-6.937256548553705215e-03,1.442784070968627930e-01
1.843087434768676758e+00,9.906817078590393066e-01,8.656224608421325684e-02,-7.740173023194074631e-03,1.441741436719894409e-01
1.843087434768676758e+00,9.906817078590393066e-01,8.656224608421325684e-02,-7.740173023194074631e-03,1.441741436719894409e-01
1.842294096946716309e+00,9.903036355972290039e-01,8.411141484975814819e-02,-9.585925377905368805e-03,1.440097242593765259e-01
2.308928966522216797e+00,8.710517287254333496e-01,1.363019575364887714e-03,2.053543366491794586e-02,2.030494262311721698e-12
2.308928966522216797e+00,8.710517287254333496e-01,1.363019575364887714e-03,2.053543366491794586e-02,2.030494262311721698e-12
2.307656526565551758e+00,8.710006475448608398e-01,-1.201138086616992950e-02,2.137749828398227692e-02,0.000000000000000000e+00
2.306650876998901367e+00,8.709473609924316406e-01,-1.872643269598484039e-02,2.344482950866222382e-02,0.000000000000000000e+00
2.306650876998901367e+00,8.709473609924316406e-01,-1.872643269598484039e-02,2.344482950866222382e-02,0.000000000000000000e+00
2.304627418518066406e+00,8.708453178405761719e-01,-2.538050152361392975e-02,2.804783731698989868e-02,0.000000000000000000e+00
2.303454875946044922e+00,8.707414865493774414e-01,-2.426459267735481262e-02,2.946156077086925507e-02,0.000000000000000000e+00
2.303454875946044922e+00,8.707414865493774414e-01,-2.426459267735481262e-02,2.946156077086925507e-02,0.000000000000000000e+00
2.301760673522949219e+00,8.705754280090332031e-01,-1.669642701745033264e-02,2.746099978685379028e-02,0.000000000000000000e+00
2.300964593887329102e+00,8.704758286476135254e-01,-1.084646116942167282e-02,2.603991888463497162e-02,0.000000000000000000e+00
2.300964593887329102e+00,8.704758286476135254e-01,-1.084646116942167282e-02,2.603991888463497162e-02,0.000000000000000000e+00
2.299916267395019531e+00,8.703194856643676758e-01,-2.928508212789893150e-03,2.163135260343551636e-02,2.659900966150985369e-09
2.299351930618286133e+00,8.702535033226013184e-01,-1.288505503907799721e-03,1.807495020329952240e-02,6.325302503995544612e-09
2.299351930618286133e+00,8.702535033226013184e-01,-1.288505503907799721e-03,1.807495020329952240e-02,6.325302503995544612e-09
2.298369407653808594e+00,8.701429963111877441e-01,-8.196571725420653820e-04,1.443228870630264282e-02,3.170915530148477046e-09
2.297751665115356445e+00,8.698099851608276367e-01,-1.236381824128329754e-03,1.369503326714038849e-02,0.000000000000000000e+00
2.297751665115356445e+00,8.698099851608276367e-01,-1.236381824128329754e-03,1.369503326714038849e-02,0.000000000000000000e+00
2.296696186065673828e+00,8.696752190589904785e-01,-1.153081684606149793e-04,1.285900454968214035e-02,0.000000000000000000e+00
2.296092033386230469e+00,8.695142269134521484e-01,1.001417171210050583e-03,1.377777010202407837e-02,0.000000000000000000e+00
2.296092033386230469e+00,8.695142269134521484e-01,1.001417171210050583e-03,1.377777010202407837e-02,0.000000000000000000e+00
2.295231580734252930e+00,8.691504597663879395e-01,6.795440800487995148e-03,1.361700240522623062e-02,0.000000000000000000e+00
2.294843673706054688e+00,8.689568638801574707e-01,9.235450997948646545e-03,1.312285009771585464e-02,1.684051120776075550e-09
2.294843673706054688e+00,8.689568638801574707e-01,9.235450997948646545e-03,1.312285009771585464e-02,1.684051120776075550e-09
2.294342994689941406e+00,8.687801957130432129e-01,1.189806312322616577e-02,1.070537790656089783e-02,3.327298436772707646e-09
2.582661867141723633e+00,8.801652789115905762e-01,-2.392382174730300903e-02,1.407207548618316650e-02,0.000000000000000000e+00
2.582661867141723633e+00,8.801652789115905762e-01,-2.392382174730300903e-02,1.407207548618316650e-02,0.000000000000000000e+00
2.580404281616210938e+00,8.799706697463989258e-01,-2.195203118026256561e-02,1.196247525513172150e-02,0.000000000000000000e+00
2.579128503799438477e+00,8.797982335090637207e-01,-1.906366460025310516e-02,1.060373336076736450e-02,0.000000000000000000e+00
2.579128503799438477e+00,8.797982335090637207e-01,-1.906366460025310516e-02,1.060373336076736450e-02,0.000000000000000000e+00
2.577127218246459961e+00,8.794295191764831543e-01,-1.468418817967176437e-02,8.901447989046573639e-03,0.000000000000000000e+00
2.575900554656982422e+00,8.791553974151611328e-01,-1.232430990785360336e-02,7.785594090819358826e-03,0.000000000000000000e+00
2.575900554656982422e+00,8.791553974151611328e-01,-1.232430990785360336e-02,7.785594090819358826e-03,0.000000000000000000e+00
2.573915719985961914e+00,8.786586523056030273e-01,-9.628380648791790009e-03,7.144130766391754150e-03,0.000000000000000000e+00
2.572736740112304688e+00,8.782758116722106934e-01,-8.059505373239517212e-03,7.513319607824087143e-03,0.000000000000000000e+00
2.572736740112304688e+00,8.782758116722106934e-01,-8.059505373239517212e-03,7.513319607824087143e-03,0.000000000000000000e+00
2.570701837539672852e+00,8.778550028800964355e-01,-6.792678032070398331e-03,7.897529751062393188e-03,0.000000000000000000e+00
2.569398403167724609e+00,8.776722550392150879e-01,-7.055933121591806412e-03,8.074336685240268707e-03,0.000000000000000000e+00
2.569398403167724609e+00,8.776722550392150879e-01,-7.055933121591806412e-03,8.074336685240268707e-03,0.000000000000000000e+00
2.567309379577636719e+00,8.772953748703002930e-01,-5.107631906867027283e-03,8.006639778614044189e-03,0.000000000000000000e+00
2.566199302673339844e+00,8.770993351936340332e-01,-4.185510799288749695e-03,5.363217554986476898e-03,0.000000000000000000e+00
2.566199302673339844e+00,8.770993351936340332e-01,-4.185510799288749695e-03,5.363217554986476898e-03,0.000000000000000000e+00
2.564526796340942383e+00,8.769605755805969238e-01,-2.206917706644162536e-04,2.241174923256039619e-03,0.000000000000000000e+00
2.563572883605957031e+00,8.769142031669616699e-01,6.902091554366052151e-04,1.590052968822419643e-03,0.000000000000000000e+00
2.563572883605957031e+00,8.769142031669616699e-01,6.902091554366052151e-04,1.590052968822419643e-03,0.000000000000000000e+00
2.562014579772949219e+00,8.768449425697326660e-01,1.079272944480180740e-03,1.568556297570466995e-03,0.000000000000000000e+00
2.561109066009521484e+00,8.768121600151062012e-01,1.087229582481086254e-03,1.479077851399779320e-03,0.000000000000000000e+00
2.561109066009521484e+00,8.768121600151062012e-01,1.087229582481086254e-03,1.479077851399779320e-03,0.000000000000000000e+00
2.559625387191772461e+00,8.767399191856384277e-01,4.592939803842455149e-04,1.685639261268079281e-03,0.000000000000000000e+00
2.297889471054077148e+00,8.749778270721435547e-01,5.265453085303306580e-02,3.113303892314434052e-02,0.000000000000000000e+00
2.297889471054077148e+00,8.749778270721435547e-01,5.265453085303306580e-02,3.113303892314434052e-02,0.000000000000000000e+00
2.300069093704223633e+00,8.747401237487792969e-01,4.359850287437438965e-02,2.489662729203701019e-02,0.000000000000000000e+00
2.301078319549560547e+00,8.746195435523986816e-01,3.689066320657730103e-02,2.649731002748012543e-02,0.000000000000000000e+00
2.301078319549560547e+00,8.746195435523986816e-01,3.689066320657730103e-02,2.649731002748012543e-02,0.000000000000000000e+00
2.302680015563964844e+00,8.742606043815612793e-01,3.050460852682590485e-02,3.474776074290275574e-02,0.000000000000000000e+00
2.303794384002685547e+00,8.741409778594970703e-01,3.144928440451622009e-02,4.036898910999298096e-02,0.000000000000000000e+00
2.303794384002685547e+00,8.741409778594970703e-01,3.144928440451622009e-02,4.036898910999298096e-02,0.000000000000000000e+00
2.305979490280151367e+00,8.736989498138427734e-01,3.491775691509246826e-02,4.647170379757881165e-02,0.000000000000000000e+00
2.307260513305664062e+00,8.735484480857849121e-01,3.590222820639610291e-02,4.497006535530090332e-02,0.000000000000000000e+00
2.307260513305664062e+00,8.735484480857849121e-01,3.590222820639610291e-02,4.497006535530090332e-02,0.000000000000000000e+00
2.309011936187744141e+00,8.731324672698974609e-01,3.152235224843025208e-02,4.080732911825180054e-02,0.000000000000000000e+00
2.309647798538208008e+00,8.730342388153076172e-01,2.538780495524406433e-02,3.612329810857772827e-02,0.000000000000000000e+00
2.309647798538208008e+00,8.730342388153076172e-01,2.538780495524406433e-02,3.612329810857772827e-02,0.000000000000000000e+00
2.310171365737915039e+00,8.725150227546691895e-01,1.442792639136314392e-02,3.456384316086769104e-02,0.000000000000000000e+00
2.310235977172851562e+00,8.723775148391723633e-01,9.608008898794651031e-03,3.436032682657241821e-02,0.000000000000000000e+00
2.310235977172851562e+00,8.723775148391723633e-01,9.608008898794651031e-03,3.436032682657241821e-02,0.000000000000000000e+00
2.310136079788208008e+00,8.720192313194274902e-01,2.280812477692961693e-03,3.970568627119064331e-02,0.000000000000000000e+00
2.310041666030883789e+00,8.716141581535339355e-01,1.862203935161232948e-03,4.175275936722755432e-02,0.000000000000000000e+00
2.310041666030883789e+00,8.716141581535339355e-01,1.862203935161232948e-03,4.175275936722755432e-02,0.000000000000000000e+00
2.309915542602539062e+00,8.712557554244995117e-01,5.952479317784309387e-03,3.923372179269790649e-02,0.000000000000000000e+00
2.309856891632080078e+00,8.711956143379211426e-01,7.963065057992935181e-03,3.548441082239151001e-02,0.000000000000000000e+00
2.309856891632080078e+00,8.711956143379211426e-01,7.963065057992935181e-03,3.548441082239151001e-02,0.000000000000000000e+00
2.309540987014770508e+00,8.710922002792358398e-01,7.022124715149402618e-03,2.428456768393516541e-02,1.673549743230751119e-09
1.722234487533569336e+00,9.930949807167053223e-01,-8.546213805675506592e-02,-6.441153585910797119e-02,1.432262510061264038e-01
1.722234487533569336e+00,9.930949807167053223e-01,-8.546213805675506592e-02,-6.441153585910797119e-02,1.432262510061264038e-01
1.719870567321777344e+00,9.930313229560852051e-01,-8.685839176177978516e-02,-6.430029124021530151e-02,1.431000530719757080e-01
1.718335509300231934e+00,9.929947257041931152e-01,-8.783220499753952026e-02,-6.455020606517791748e-02,1.430165916681289673e-01
1.718335509300231934e+00,9.929947257041931152e-01,-8.783220499753952026e-02,-6.455020606517791748e-02,1.430165916681289673e-01
1.715638518333435059e+00,9.929440021514892578e-01,-9.245481342077255249e-02,-6.538947671651840210e-02,1.428668349981307983e-01
1.713872909545898438e+00,9.929211735725402832e-01,-9.833641350269317627e-02,-6.699848175048828125e-02,1.427662670612335205e-01
1.713872909545898438e+00,9.929211735725402832e-01,-9.833641350269317627e-02,-6.699848175048828125e-02,1.427662670612335205e-01
1.710737586021423340e+00,9.928890466690063477e-01,-1.050895452499389648e-01,-6.461127847433090210e-02,1.425811499357223511e-01
1.708835363388061523e+00,9.928795099258422852e-01,-1.069869846105575562e-01,-6.153765320777893066e-02,1.424640119075775146e-01
1.708835363388061523e+00,9.928795099258422852e-01,-1.069869846105575562e-01,-6.153765320777893066e-02,1.424640119075775146e-01
1.705619454383850098e+00,9.928717017173767090e-01,-1.107688620686531067e-01,-5.695743486285209656e-02,1.422586292028427124e-01
1.703594803810119629e+00,9.928649663925170898e-01,-1.140265241265296936e-01,-5.432152748107910156e-02,1.421238332986831665e-01
1.703594803810119629e+00,9.928649663925170898e-01,-1.140265241265296936e-01,-5.432152748107910156e-02,1.421238332986831665e-01
1.700228810310363770e+00,9.928694367408752441e-01,-1.199006214737892151e-01,-5.193439498543739319e-02,1.418905109167098999e-01
1.698191165924072266e+00,9.928781390190124512e-01,-1.227402761578559875e-01,-5.010727047920227051e-02,1.417428255081176758e-01
1.698191165924072266e+00,9.928781390190124512e-01,-1.227402761578559875e-01,-5.010727047920227051e-02,1.417428255081176758e-01
1.694862484931945801e+00,9.929026961326599121e-01,-1.262643188238143921e-01,-4.595540091395378113e-02,1.414902955293655396e-01
1.692926406860351562e+00,9.929215908050537109e-01,-1.276810914278030396e-01,-4.274312406778335571e-02,1.413353979587554932e-01
1.692926406860351562e+00,9.929215908050537109e-01,-1.276810914278030396e-01,-4.274312406778335571e-02,1.413353979587554932e-01
1.689868569374084473e+00,9.929572343826293945e-01,-1.273831427097320557e-01,-3.695332631468772888e-02,1.410791575908660889e-01
1.688163518905639648e+00,9.929736852645874023e-01,-1.262364089488983154e-01,-3.373679891228675842e-02,1.409280598163604736e-01
1.688163518905639648e+00,9.929736852645874023e-01,-1.262364089488983154e-01,-3.373679891228675842e-02,1.409280598163604736e-01
1.685492515563964844e+00,9.929701089859008789e-01,-1.261259019374847412e-01,-3.057486936450004578e-02,1.406794786453247070e-01
2.146035432815551758e+00,9.751015305519104004e-01,3.149419650435447693e-02,-3.154912218451499939e-02,1.593858748674392700e-01
2.146035432815551758e+00,9.751015305519104004e-01,3.149419650435447693e-02,-3.154912218451499939e-02,1.593858748674392700e-01
2.144752740859985352e+00,9.751422405242919922e-01,2.840350940823554993e-02,-2.820431441068649292e-02,1.593540012836456299e-01
2.144149065017700195e+00,9.751439690589904785e-01,2.539004758000373840e-02,-2.406800538301467896e-02,1.593428403139114380e-01
2.144149065017700195e+00,9.751439690589904785e-01,2.539004758000373840e-02,-2.406800538301467896e-02,1.593428403139114380e-01
2.143508911132812500e+00,9.751055240631103516e-01,1.974091306328773499e-02,-1.624056696891784668e-02,1.593429595232009888e-01
2.143365621566772461e+00,9.750922322273254395e-01,1.705317385494709015e-02,-1.305986009538173676e-02,1.593569815158843994e-01
2.143365621566772461e+00,9.750922322273254395e-01,1.705317385494709015e-02,-1.305986009538173676e-02,1.593569815158843994e-01
2.143095016479492188e+00,9.750428795814514160e-01,1.237913500517606735e-02,-1.440600212663412094e-02,1.593919396400451660e-01
2.142819643020629883e+00,9.750238060951232910e-01,1.062201336026191711e-02,-1.831061020493507385e-02,1.594196557998657227e-01
2.142819643020629883e+00,9.750238060951232910e-01,1.062201336026191711e-02,-1.831061020493507385e-02,1.594196557998657227e-01
2.142171859741210938e+00,9.750232100486755371e-01,9.178286418318748474e-03,-2.536984160542488098e-02,1.594727784395217896e-01
2.141614913940429688e+00,9.750043749809265137e-01,8.706997148692607880e-03,-2.918094582855701447e-02,1.595085710287094116e-01
2.141614913940429688e+00,9.750043749809265137e-01,8.706997148692607880e-03,-2.918094582855701447e-02,1.595085710287094116e-01
2.140636682510375977e+00,9.749934673309326172e-01,8.027050644159317017e-03,-3.248432278633117676e-02,1.595869511365890503e-01
2.140127420425415039e+00,9.750058054924011230e-01,7.249006535857915878e-03,-3.270560875535011292e-02,1.596495062112808228e-01
2.140127420425415039e+00,9.750058054924011230e-01,7.249006535857915878e-03,-3.270560875535011292e-02,1.596495062112808228e-01
2.139399290084838867e+00,9.750266075134277344e-01,5.932490341365337372e-03,-3.176502138376235962e-02,1.597725152969360352e-01
2.139024019241333008e+00,9.750297069549560547e-01,6.059819832444190979e-03,-3.126254677772521973e-02,1.598578542470932007e-01
2.139024019241333008e+00,9.750297069549560547e-01,6.059819832444190979e-03,-3.126254677772521973e-02,1.598578542470932007e-01
2.138453483581542969e+00,9.750505685806274414e-01,8.004966191947460175e-03,-3.447126224637031555e-02,1.600148975849151611e-01
2.138059377670288086e+00,9.750723838806152344e-01,9.521286934614181519e-03,-3.911674767732620239e-02,1.601175367832183838e-01
2.138059377670288086e+00,9.750723838806152344e-01,9.521286934614181519e-03,-3.911674767732620239e-02,1.601175367832183838e-01
2.137326240539550781e+00,9.751273393630981445e-01,1.231453008949756622e-02,-4.888955503702163696e-02,1.603018790483474731e-01
2.581150054931640625e+00,9.154977798461914062e-01,6.758964061737060547e-02,-2.785461721941828728e-03,1.720220893621444702e-01
2.581150054931640625e+00,9.154977798461914062e-01,6.758964061737060547e-02,-2.785461721941828728e-03,1.720220893621444702e-01
2.583382606506347656e+00,9.154683947563171387e-01,7.175014913082122803e-02,1.553289592266082764e-03,1.723127216100692749e-01
2.584928750991821289e+00,9.154472947120666504e-01,7.456735521554946899e-02,3.162012435495853424e-03,1.725065112113952637e-01
2.584928750991821289e+00,9.154472947120666504e-01,7.456735521554946899e-02,3.162012435495853424e-03,1.725065112113952637e-01
2.587749958038330078e+00,9.154247641563415527e-01,7.748536765575408936e-02,5.548296496272087097e-03,1.728564649820327759e-01
2.589573621749877930e+00,9.154166579246520996e-01,7.727142423391342163e-02,7.022685837000608444e-03,1.730845272541046143e-01
2.589573621749877930e+00,9.154166579246520996e-01,7.727142423391342163e-02,7.022685837000608444e-03,1.730845272541046143e-01
2.592734813690185547e+00,9.153798818588256836e-01,7.373216748237609863e-02,1.056597661226987839e-02,1.734905540943145752e-01
2.594721078872680664e+00,9.153724908828735352e-01,7.121139764785766602e-02,1.296484656631946564e-02,1.737527996301651001e-01
2.594721078872680664e+00,9.153724908828735352e-01,7.121139764785766602e-02,1.296484656631946564e-02,1.737527996301651001e-01
2.598236799240112305e+00,9.152980446815490723e-01,6.946867704391479492e-02,1.793193258345127106e-02,1.742188781499862671e-01
2.600600242614746094e+00,9.152565598487854004e-01,7.123651355504989624e-02,2.147730067372322083e-02,1.745087206363677979e-01
2.600600242614746094e+00,9.152565598487854004e-01,7.123651355504989624e-02,2.147730067372322083e-02,1.745087206363677979e-01
